date,donations,donationsDelta,donationsReceived,name,tag,trophies
2018-03-19 15:15:00,123.0,43.0,80.0,Adrypok,20RVR029R,4527.0
2018-03-19 15:15:00,46.0,6.0,40.0,Shiuvan,22GQPCJJP,4475.0
2018-03-19 15:15:00,130.0,50.0,80.0,TheSonicSliver,9LG8QV2G,4410.0
2018-03-19 15:15:00,260.0,180.0,80.0,Nakakata,8G2JCQ0Q2,4382.0
2018-03-19 15:15:00,18.0,-22.0,40.0,Oliver,99888JG,4320.0
2018-03-19 15:15:00,45.0,-35.0,80.0,Xernakam,Y2UV98Y0,4314.0
2018-03-19 15:15:00,110.0,30.0,80.0,Eisenheim,80QQVCQ8G,4307.0
2018-03-19 15:15:00,34.0,-46.0,80.0,AndreQuadros,2P92YJC,4294.0
2018-03-19 15:15:00,67.0,-13.0,80.0,Asgarabaddad,PQ0LL9Y2,4261.0
2018-03-19 15:15:00,80.0,-10.0,90.0,Skoy,8RLVV20PY,4255.0
2018-03-19 15:15:00,142.0,62.0,80.0,mitch,GUG2QYPY,4248.0
2018-03-19 15:15:00,48.0,8.0,40.0,Carlucciello,J0JV0C8,4241.0
2018-03-19 15:15:00,78.0,38.0,40.0,pacheko,UYC0QU8,4227.0
2018-03-19 15:15:00,0.0,0.0,0.0,Raf ó Pipistrel,PQ2LULU,4210.0
2018-03-19 15:15:00,46.0,-34.0,80.0,El Mariachi,RUJL8R9Y,4183.0
2018-03-19 15:15:00,81.0,2.0,79.0,Rixy,LGV2GR0P,4133.0
2018-03-19 15:15:00,0.0,0.0,0.0,eiirp,GU8YYUPL,4086.0
2018-03-19 15:15:00,20.0,-20.0,40.0,PEKKATORE,89YRQ9R0P,4069.0
2018-03-19 15:15:00,68.0,28.0,40.0,.:*AduVaN4Ik*:.,2PYJLLCU,4067.0
2018-03-19 15:15:00,70.0,-10.0,80.0,maurito,2V98CPRV,4066.0
2018-03-19 15:15:00,26.0,-14.0,40.0,cartero,LQ2U2V2Y,4066.0
2018-03-19 15:15:00,0.0,0.0,0.0,Massi,2Q90G92R,4065.0
2018-03-19 15:15:00,54.0,-26.0,80.0,dani11cali,9JUUVUL2,4058.0
2018-03-19 15:15:00,30.0,-10.0,40.0,peppebusa,L0800PY9,4055.0
2018-03-19 15:15:00,24.0,-16.0,40.0,macomaco,UJP8LVUL,4041.0
2018-03-19 15:15:00,116.0,36.0,80.0,moonknight1402,LC2JPCQ,4040.0
2018-03-19 15:15:00,54.0,-26.0,80.0,antonio,URG2UJJ2,4028.0
2018-03-19 15:15:00,10.0,-30.0,40.0,TopAngy,JCPYJLVG,4022.0
2018-03-19 15:15:00,48.0,-32.0,80.0,sydmirror,82UUP9QLR,3990.0
2018-03-19 15:15:00,68.0,-12.0,80.0,ninonà,LJ2P2UJQ,3978.0
2018-03-19 15:15:00,0.0,0.0,0.0,AndiGarcia,PCLR990U,3974.0
2018-03-19 15:15:00,0.0,-40.0,40.0,Ivan,CGP89PV0,3973.0
2018-03-19 15:15:00,62.0,22.0,40.0,sally snow,LR82Q9C9,3970.0
2018-03-19 15:15:00,77.0,-3.0,80.0,Karma,2QJU2YY92,3960.0
2018-03-19 15:15:00,90.0,50.0,40.0,cippi03,PGQVY99V,3936.0
2018-03-19 15:15:00,0.0,0.0,0.0,prince,9C9VJLJC,3921.0
2018-03-19 15:15:00,0.0,-40.0,40.0,JoWood,2CGJVY0Q,3907.0
2018-03-19 15:15:00,40.0,0.0,40.0,Red,2CPR9L20,3904.0
2018-03-19 15:15:00,18.0,-62.0,80.0,siraxl,RR0RUV,3866.0
2018-03-19 15:15:00,36.0,-4.0,40.0,Daddorix,RRJPLUVU,3846.0
2018-03-19 15:15:00,11.0,-69.0,80.0,$imone04,PCGG9QLG,3837.0
2018-03-19 15:15:00,0.0,0.0,0.0,Porkys,LVGP9Q9G,3803.0
2018-03-19 15:15:00,36.0,-44.0,80.0,hdd Crew,J892LVVU,3793.0
2018-03-19 15:15:00,102.0,62.0,40.0,Lord Albert,2QPCJ9CV9,3775.0
2018-03-19 15:15:00,25.0,-15.0,40.0,ciupi,ULGLPPP9,3752.0
2018-03-19 15:15:00,56.0,16.0,40.0,Slang,JGR8Q9U,3695.0
2018-03-19 15:15:00,0.0,0.0,0.0,ramelotto,2PQVUC0PV,3671.0
2018-03-19 15:17:00,123.0,43.0,80.0,Adrypok,20RVR029R,4527.0
2018-03-19 15:17:00,46.0,6.0,40.0,Shiuvan,22GQPCJJP,4475.0
2018-03-19 15:17:00,130.0,50.0,80.0,TheSonicSliver,9LG8QV2G,4410.0
2018-03-19 15:17:00,260.0,180.0,80.0,Nakakata,8G2JCQ0Q2,4382.0
2018-03-19 15:17:00,18.0,-22.0,40.0,Oliver,99888JG,4320.0
2018-03-19 15:17:00,45.0,-35.0,80.0,Xernakam,Y2UV98Y0,4314.0
2018-03-19 15:17:00,110.0,30.0,80.0,Eisenheim,80QQVCQ8G,4307.0
2018-03-19 15:17:00,34.0,-46.0,80.0,AndreQuadros,2P92YJC,4294.0
2018-03-19 15:17:00,67.0,-13.0,80.0,Asgarabaddad,PQ0LL9Y2,4261.0
2018-03-19 15:17:00,80.0,-10.0,90.0,Skoy,8RLVV20PY,4255.0
2018-03-19 15:17:00,142.0,62.0,80.0,mitch,GUG2QYPY,4248.0
2018-03-19 15:17:00,48.0,8.0,40.0,Carlucciello,J0JV0C8,4241.0
2018-03-19 15:17:00,78.0,38.0,40.0,pacheko,UYC0QU8,4227.0
2018-03-19 15:17:00,0.0,0.0,0.0,Raf ó Pipistrel,PQ2LULU,4210.0
2018-03-19 15:17:00,46.0,-34.0,80.0,El Mariachi,RUJL8R9Y,4183.0
2018-03-19 15:17:00,81.0,2.0,79.0,Rixy,LGV2GR0P,4133.0
2018-03-19 15:17:00,0.0,0.0,0.0,eiirp,GU8YYUPL,4086.0
2018-03-19 15:17:00,20.0,-20.0,40.0,PEKKATORE,89YRQ9R0P,4069.0
2018-03-19 15:17:00,68.0,28.0,40.0,.:*AduVaN4Ik*:.,2PYJLLCU,4067.0
2018-03-19 15:17:00,70.0,-10.0,80.0,maurito,2V98CPRV,4066.0
2018-03-19 15:17:00,26.0,-14.0,40.0,cartero,LQ2U2V2Y,4066.0
2018-03-19 15:17:00,0.0,0.0,0.0,Massi,2Q90G92R,4065.0
2018-03-19 15:17:00,54.0,-26.0,80.0,dani11cali,9JUUVUL2,4058.0
2018-03-19 15:17:00,30.0,-10.0,40.0,peppebusa,L0800PY9,4055.0
2018-03-19 15:17:00,24.0,-16.0,40.0,macomaco,UJP8LVUL,4041.0
2018-03-19 15:17:00,116.0,36.0,80.0,moonknight1402,LC2JPCQ,4040.0
2018-03-19 15:17:00,54.0,-26.0,80.0,antonio,URG2UJJ2,4028.0
2018-03-19 15:17:00,10.0,-30.0,40.0,TopAngy,JCPYJLVG,4022.0
2018-03-19 15:17:00,48.0,-32.0,80.0,sydmirror,82UUP9QLR,3990.0
2018-03-19 15:17:00,68.0,-12.0,80.0,ninonà,LJ2P2UJQ,3978.0
2018-03-19 15:17:00,0.0,0.0,0.0,AndiGarcia,PCLR990U,3974.0
2018-03-19 15:17:00,0.0,-40.0,40.0,Ivan,CGP89PV0,3973.0
2018-03-19 15:17:00,62.0,22.0,40.0,sally snow,LR82Q9C9,3970.0
2018-03-19 15:17:00,77.0,-3.0,80.0,Karma,2QJU2YY92,3960.0
2018-03-19 15:17:00,90.0,50.0,40.0,cippi03,PGQVY99V,3936.0
2018-03-19 15:17:00,0.0,0.0,0.0,prince,9C9VJLJC,3921.0
2018-03-19 15:17:00,0.0,-40.0,40.0,JoWood,2CGJVY0Q,3907.0
2018-03-19 15:17:00,40.0,0.0,40.0,Red,2CPR9L20,3904.0
2018-03-19 15:17:00,18.0,-62.0,80.0,siraxl,RR0RUV,3866.0
2018-03-19 15:17:00,36.0,-4.0,40.0,Daddorix,RRJPLUVU,3846.0
2018-03-19 15:17:00,11.0,-69.0,80.0,$imone04,PCGG9QLG,3837.0
2018-03-19 15:17:00,0.0,0.0,0.0,Porkys,LVGP9Q9G,3803.0
2018-03-19 15:17:00,36.0,-44.0,80.0,hdd Crew,J892LVVU,3793.0
2018-03-19 15:17:00,102.0,62.0,40.0,Lord Albert,2QPCJ9CV9,3775.0
2018-03-19 15:17:00,25.0,-15.0,40.0,ciupi,ULGLPPP9,3752.0
2018-03-19 15:17:00,56.0,16.0,40.0,Slang,JGR8Q9U,3695.0
2018-03-19 15:17:00,0.0,0.0,0.0,ramelotto,2PQVUC0PV,3671.0
2018-03-19 15:18:00,123.0,43.0,80.0,Adrypok,20RVR029R,4527.0
2018-03-19 15:18:00,46.0,6.0,40.0,Shiuvan,22GQPCJJP,4475.0
2018-03-19 15:18:00,130.0,50.0,80.0,TheSonicSliver,9LG8QV2G,4410.0
2018-03-19 15:18:00,260.0,180.0,80.0,Nakakata,8G2JCQ0Q2,4382.0
2018-03-19 15:18:00,18.0,-22.0,40.0,Oliver,99888JG,4320.0
2018-03-19 15:18:00,45.0,-35.0,80.0,Xernakam,Y2UV98Y0,4314.0
2018-03-19 15:18:00,110.0,30.0,80.0,Eisenheim,80QQVCQ8G,4307.0
2018-03-19 15:18:00,34.0,-46.0,80.0,AndreQuadros,2P92YJC,4294.0
2018-03-19 15:18:00,67.0,-13.0,80.0,Asgarabaddad,PQ0LL9Y2,4261.0
2018-03-19 15:18:00,80.0,-20.0,100.0,Skoy,8RLVV20PY,4255.0
2018-03-19 15:18:00,142.0,62.0,80.0,mitch,GUG2QYPY,4248.0
2018-03-19 15:18:00,48.0,8.0,40.0,Carlucciello,J0JV0C8,4241.0
2018-03-19 15:18:00,78.0,38.0,40.0,pacheko,UYC0QU8,4227.0
2018-03-19 15:18:00,0.0,0.0,0.0,Raf ó Pipistrel,PQ2LULU,4210.0
2018-03-19 15:18:00,46.0,-34.0,80.0,El Mariachi,RUJL8R9Y,4183.0
2018-03-19 15:18:00,81.0,1.0,80.0,Rixy,LGV2GR0P,4133.0
2018-03-19 15:18:00,0.0,0.0,0.0,eiirp,GU8YYUPL,4086.0
2018-03-19 15:18:00,20.0,-20.0,40.0,PEKKATORE,89YRQ9R0P,4069.0
2018-03-19 15:18:00,68.0,28.0,40.0,.:*AduVaN4Ik*:.,2PYJLLCU,4067.0
2018-03-19 15:18:00,70.0,-10.0,80.0,maurito,2V98CPRV,4066.0
2018-03-19 15:18:00,26.0,-14.0,40.0,cartero,LQ2U2V2Y,4066.0
2018-03-19 15:18:00,0.0,0.0,0.0,Massi,2Q90G92R,4065.0
2018-03-19 15:18:00,54.0,-26.0,80.0,dani11cali,9JUUVUL2,4058.0
2018-03-19 15:18:00,30.0,-10.0,40.0,peppebusa,L0800PY9,4055.0
2018-03-19 15:18:00,24.0,-16.0,40.0,macomaco,UJP8LVUL,4041.0
2018-03-19 15:18:00,116.0,36.0,80.0,moonknight1402,LC2JPCQ,4040.0
2018-03-19 15:18:00,54.0,-26.0,80.0,antonio,URG2UJJ2,4028.0
2018-03-19 15:18:00,10.0,-30.0,40.0,TopAngy,JCPYJLVG,4022.0
2018-03-19 15:18:00,48.0,-32.0,80.0,sydmirror,82UUP9QLR,3990.0
2018-03-19 15:18:00,68.0,-12.0,80.0,ninonà,LJ2P2UJQ,3978.0
2018-03-19 15:18:00,0.0,0.0,0.0,AndiGarcia,PCLR990U,3974.0
2018-03-19 15:18:00,0.0,-40.0,40.0,Ivan,CGP89PV0,3973.0
2018-03-19 15:18:00,73.0,33.0,40.0,sally snow,LR82Q9C9,3970.0
2018-03-19 15:18:00,77.0,-3.0,80.0,Karma,2QJU2YY92,3960.0
2018-03-19 15:18:00,90.0,50.0,40.0,cippi03,PGQVY99V,3936.0
2018-03-19 15:18:00,0.0,0.0,0.0,prince,9C9VJLJC,3921.0
2018-03-19 15:18:00,0.0,-40.0,40.0,JoWood,2CGJVY0Q,3907.0
2018-03-19 15:18:00,40.0,0.0,40.0,Red,2CPR9L20,3904.0
2018-03-19 15:18:00,18.0,-62.0,80.0,siraxl,RR0RUV,3866.0
2018-03-19 15:18:00,36.0,-4.0,40.0,Daddorix,RRJPLUVU,3846.0
2018-03-19 15:18:00,11.0,-69.0,80.0,$imone04,PCGG9QLG,3837.0
2018-03-19 15:18:00,102.0,62.0,40.0,Lord Albert,2QPCJ9CV9,3804.0
2018-03-19 15:18:00,0.0,0.0,0.0,Porkys,LVGP9Q9G,3803.0
2018-03-19 15:18:00,36.0,-44.0,80.0,hdd Crew,J892LVVU,3793.0
2018-03-19 15:18:00,25.0,-15.0,40.0,ciupi,ULGLPPP9,3752.0
2018-03-19 15:18:00,56.0,16.0,40.0,Slang,JGR8Q9U,3695.0
2018-03-19 15:18:00,0.0,0.0,0.0,ramelotto,2PQVUC0PV,3671.0
2018-03-19 15:27:00,123.0,43.0,80.0,Adrypok,20RVR029R,4527.0
2018-03-19 15:27:00,46.0,6.0,40.0,Shiuvan,22GQPCJJP,4475.0
2018-03-19 15:27:00,130.0,50.0,80.0,TheSonicSliver,9LG8QV2G,4410.0
2018-03-19 15:27:00,260.0,180.0,80.0,Nakakata,8G2JCQ0Q2,4382.0
2018-03-19 15:27:00,18.0,-22.0,40.0,Oliver,99888JG,4320.0
2018-03-19 15:27:00,45.0,-35.0,80.0,Xernakam,Y2UV98Y0,4314.0
2018-03-19 15:27:00,110.0,30.0,80.0,Eisenheim,80QQVCQ8G,4307.0
2018-03-19 15:27:00,152.0,72.0,80.0,mitch,GUG2QYPY,4307.0
2018-03-19 15:27:00,34.0,-46.0,80.0,AndreQuadros,2P92YJC,4294.0
2018-03-19 15:27:00,67.0,-13.0,80.0,Asgarabaddad,PQ0LL9Y2,4261.0
2018-03-19 15:27:00,80.0,-30.0,110.0,Skoy,8RLVV20PY,4255.0
2018-03-19 15:27:00,48.0,8.0,40.0,Carlucciello,J0JV0C8,4241.0
2018-03-19 15:27:00,78.0,38.0,40.0,pacheko,UYC0QU8,4227.0
2018-03-19 15:27:00,0.0,0.0,0.0,Raf ó Pipistrel,PQ2LULU,4210.0
2018-03-19 15:27:00,46.0,-34.0,80.0,El Mariachi,RUJL8R9Y,4183.0
2018-03-19 15:27:00,81.0,1.0,80.0,Rixy,LGV2GR0P,4133.0
2018-03-19 15:27:00,0.0,0.0,0.0,eiirp,GU8YYUPL,4086.0
2018-03-19 15:27:00,20.0,-20.0,40.0,PEKKATORE,89YRQ9R0P,4069.0
2018-03-19 15:27:00,68.0,28.0,40.0,.:*AduVaN4Ik*:.,2PYJLLCU,4067.0
2018-03-19 15:27:00,70.0,-10.0,80.0,maurito,2V98CPRV,4066.0
2018-03-19 15:27:00,26.0,-14.0,40.0,cartero,LQ2U2V2Y,4066.0
2018-03-19 15:27:00,0.0,0.0,0.0,Massi,2Q90G92R,4065.0
2018-03-19 15:27:00,54.0,-26.0,80.0,dani11cali,9JUUVUL2,4058.0
2018-03-19 15:27:00,30.0,-10.0,40.0,peppebusa,L0800PY9,4055.0
2018-03-19 15:27:00,44.0,4.0,40.0,macomaco,UJP8LVUL,4041.0
2018-03-19 15:27:00,116.0,36.0,80.0,moonknight1402,LC2JPCQ,4040.0
2018-03-19 15:27:00,54.0,-26.0,80.0,antonio,URG2UJJ2,4028.0
2018-03-19 15:27:00,10.0,-30.0,40.0,TopAngy,JCPYJLVG,4022.0
2018-03-19 15:27:00,48.0,-32.0,80.0,sydmirror,82UUP9QLR,3990.0
2018-03-19 15:27:00,68.0,-12.0,80.0,ninonà,LJ2P2UJQ,3978.0
2018-03-19 15:27:00,0.0,0.0,0.0,AndiGarcia,PCLR990U,3974.0
2018-03-19 15:27:00,0.0,-40.0,40.0,Ivan,CGP89PV0,3973.0
2018-03-19 15:27:00,73.0,13.0,60.0,sally snow,LR82Q9C9,3970.0
2018-03-19 15:27:00,77.0,-3.0,80.0,Karma,2QJU2YY92,3960.0
2018-03-19 15:27:00,90.0,50.0,40.0,cippi03,PGQVY99V,3936.0
2018-03-19 15:27:00,0.0,0.0,0.0,prince,9C9VJLJC,3921.0
2018-03-19 15:27:00,0.0,-40.0,40.0,JoWood,2CGJVY0Q,3907.0
2018-03-19 15:27:00,40.0,0.0,40.0,Red,2CPR9L20,3904.0
2018-03-19 15:27:00,46.0,6.0,40.0,Daddorix,RRJPLUVU,3877.0
2018-03-19 15:27:00,18.0,-62.0,80.0,siraxl,RR0RUV,3866.0
2018-03-19 15:27:00,11.0,-69.0,80.0,$imone04,PCGG9QLG,3837.0
2018-03-19 15:27:00,102.0,52.0,50.0,Lord Albert,2QPCJ9CV9,3804.0
2018-03-19 15:27:00,0.0,0.0,0.0,Porkys,LVGP9Q9G,3803.0
2018-03-19 15:27:00,36.0,-44.0,80.0,hdd Crew,J892LVVU,3793.0
2018-03-19 15:27:00,25.0,-15.0,40.0,ciupi,ULGLPPP9,3752.0
2018-03-19 15:27:00,56.0,16.0,40.0,Slang,JGR8Q9U,3695.0
2018-03-19 15:27:00,0.0,0.0,0.0,ramelotto,2PQVUC0PV,3671.0
2018-03-19 18:04:00,123.0,43.0,80.0,Adrypok,20RVR029R,4527.0
2018-03-19 18:04:00,46.0,6.0,40.0,Shiuvan,22GQPCJJP,4475.0
2018-03-19 18:04:00,170.0,50.0,120.0,TheSonicSliver,9LG8QV2G,4410.0
2018-03-19 18:04:00,146.0,66.0,80.0,Eisenheim,80QQVCQ8G,4390.0
2018-03-19 18:04:00,296.0,216.0,80.0,Nakakata,8G2JCQ0Q2,4354.0
2018-03-19 18:04:00,26.0,-54.0,80.0,Oliver,99888JG,4320.0
2018-03-19 18:04:00,73.0,-7.0,80.0,Xernakam,Y2UV98Y0,4315.0
2018-03-19 18:04:00,34.0,-46.0,80.0,AndreQuadros,2P92YJC,4294.0
2018-03-19 18:04:00,67.0,-13.0,80.0,Asgarabaddad,PQ0LL9Y2,4261.0
2018-03-19 18:04:00,98.0,18.0,80.0,pacheko,UYC0QU8,4257.0
2018-03-19 18:04:00,90.0,-30.0,120.0,Skoy,8RLVV20PY,4254.0
2018-03-19 18:04:00,58.0,-22.0,80.0,Carlucciello,J0JV0C8,4241.0
2018-03-19 18:04:00,168.0,80.0,88.0,mitch,GUG2QYPY,4193.0
2018-03-19 18:04:00,46.0,-34.0,80.0,El Mariachi,RUJL8R9Y,4183.0
2018-03-19 18:04:00,111.0,31.0,80.0,Rixy,LGV2GR0P,4133.0
2018-03-19 18:04:00,10.0,-30.0,40.0,Raf ó Pipistrel,PQ2LULU,4123.0
2018-03-19 18:04:00,0.0,0.0,0.0,eiirp,GU8YYUPL,4086.0
2018-03-19 18:04:00,20.0,-20.0,40.0,PEKKATORE,89YRQ9R0P,4069.0
2018-03-19 18:04:00,68.0,28.0,40.0,.:*AduVaN4Ik*:.,2PYJLLCU,4067.0
2018-03-19 18:04:00,70.0,-10.0,80.0,maurito,2V98CPRV,4066.0
2018-03-19 18:04:00,26.0,-14.0,40.0,cartero,LQ2U2V2Y,4066.0
2018-03-19 18:04:00,0.0,0.0,0.0,Massi,2Q90G92R,4065.0
2018-03-19 18:04:00,54.0,-26.0,80.0,dani11cali,9JUUVUL2,4058.0
2018-03-19 18:04:00,30.0,-10.0,40.0,peppebusa,L0800PY9,4055.0
2018-03-19 18:04:00,44.0,4.0,40.0,macomaco,UJP8LVUL,4041.0
2018-03-19 18:04:00,116.0,36.0,80.0,moonknight1402,LC2JPCQ,4040.0
2018-03-19 18:04:00,72.0,-8.0,80.0,antonio,URG2UJJ2,4028.0
2018-03-19 18:04:00,10.0,-30.0,40.0,TopAngy,JCPYJLVG,4022.0
2018-03-19 18:04:00,106.0,-14.0,120.0,ninonà,LJ2P2UJQ,3978.0
2018-03-19 18:04:00,0.0,0.0,0.0,AndiGarcia,PCLR990U,3974.0
2018-03-19 18:04:00,0.0,-40.0,40.0,Ivan,CGP89PV0,3973.0
2018-03-19 18:04:00,89.0,9.0,80.0,sally snow,LR82Q9C9,3970.0
2018-03-19 18:04:00,56.0,-24.0,80.0,sydmirror,82UUP9QLR,3960.0
2018-03-19 18:04:00,90.0,50.0,40.0,cippi03,PGQVY99V,3936.0
2018-03-19 18:04:00,125.0,45.0,80.0,Karma,2QJU2YY92,3933.0
2018-03-19 18:04:00,0.0,-40.0,40.0,prince,9C9VJLJC,3921.0
2018-03-19 18:04:00,0.0,-40.0,40.0,JoWood,2CGJVY0Q,3907.0
2018-03-19 18:04:00,40.0,0.0,40.0,Red,2CPR9L20,3904.0
2018-03-19 18:04:00,46.0,-34.0,80.0,Daddorix,RRJPLUVU,3877.0
2018-03-19 18:04:00,18.0,-62.0,80.0,siraxl,RR0RUV,3866.0
2018-03-19 18:04:00,11.0,-69.0,80.0,$imone04,PCGG9QLG,3837.0
2018-03-19 18:04:00,120.0,40.0,80.0,Lord Albert,2QPCJ9CV9,3804.0
2018-03-19 18:04:00,0.0,0.0,0.0,Porkys,LVGP9Q9G,3803.0
2018-03-19 18:04:00,36.0,-44.0,80.0,hdd Crew,J892LVVU,3793.0
2018-03-19 18:04:00,25.0,-15.0,40.0,ciupi,ULGLPPP9,3752.0
2018-03-19 18:04:00,56.0,16.0,40.0,Slang,JGR8Q9U,3695.0
2018-03-19 18:04:00,38.0,-2.0,40.0,ramelotto,2PQVUC0PV,3615.0
2018-03-19 18:29:00,123.0,43.0,80.0,Adrypok,20RVR029R,4527.0
2018-03-19 18:29:00,46.0,6.0,40.0,Shiuvan,22GQPCJJP,4475.0
2018-03-19 18:29:00,170.0,50.0,120.0,TheSonicSliver,9LG8QV2G,4410.0
2018-03-19 18:29:00,146.0,66.0,80.0,Eisenheim,80QQVCQ8G,4390.0
2018-03-19 18:29:00,296.0,216.0,80.0,Nakakata,8G2JCQ0Q2,4354.0
2018-03-19 18:29:00,26.0,-54.0,80.0,Oliver,99888JG,4320.0
2018-03-19 18:29:00,73.0,-7.0,80.0,Xernakam,Y2UV98Y0,4315.0
2018-03-19 18:29:00,34.0,-46.0,80.0,AndreQuadros,2P92YJC,4294.0
2018-03-19 18:29:00,67.0,-13.0,80.0,Asgarabaddad,PQ0LL9Y2,4261.0
2018-03-19 18:29:00,98.0,18.0,80.0,pacheko,UYC0QU8,4257.0
2018-03-19 18:29:00,90.0,-30.0,120.0,Skoy,8RLVV20PY,4254.0
2018-03-19 18:29:00,58.0,-22.0,80.0,Carlucciello,J0JV0C8,4241.0
2018-03-19 18:29:00,46.0,-34.0,80.0,El Mariachi,RUJL8R9Y,4183.0
2018-03-19 18:29:00,168.0,78.0,90.0,mitch,GUG2QYPY,4163.0
2018-03-19 18:29:00,111.0,31.0,80.0,Rixy,LGV2GR0P,4133.0
2018-03-19 18:29:00,10.0,-30.0,40.0,Raf ó Pipistrel,PQ2LULU,4123.0
2018-03-19 18:29:00,0.0,0.0,0.0,eiirp,GU8YYUPL,4086.0
2018-03-19 18:29:00,107.0,-13.0,120.0,ninonà,LJ2P2UJQ,4069.0
2018-03-19 18:29:00,20.0,-20.0,40.0,PEKKATORE,89YRQ9R0P,4069.0
2018-03-19 18:29:00,68.0,28.0,40.0,.:*AduVaN4Ik*:.,2PYJLLCU,4067.0
2018-03-19 18:29:00,70.0,-10.0,80.0,maurito,2V98CPRV,4066.0
2018-03-19 18:29:00,26.0,-14.0,40.0,cartero,LQ2U2V2Y,4066.0
2018-03-19 18:29:00,0.0,0.0,0.0,Massi,2Q90G92R,4065.0
2018-03-19 18:29:00,54.0,-26.0,80.0,dani11cali,9JUUVUL2,4058.0
2018-03-19 18:29:00,30.0,-10.0,40.0,peppebusa,L0800PY9,4055.0
2018-03-19 18:29:00,44.0,4.0,40.0,macomaco,UJP8LVUL,4041.0
2018-03-19 18:29:00,116.0,36.0,80.0,moonknight1402,LC2JPCQ,4040.0
2018-03-19 18:29:00,72.0,-8.0,80.0,antonio,URG2UJJ2,4028.0
2018-03-19 18:29:00,11.0,-29.0,40.0,TopAngy,JCPYJLVG,4022.0
2018-03-19 18:29:00,0.0,0.0,0.0,AndiGarcia,PCLR990U,3974.0
2018-03-19 18:29:00,0.0,-40.0,40.0,Ivan,CGP89PV0,3973.0
2018-03-19 18:29:00,89.0,9.0,80.0,sally snow,LR82Q9C9,3970.0
2018-03-19 18:29:00,56.0,-24.0,80.0,sydmirror,82UUP9QLR,3960.0
2018-03-19 18:29:00,90.0,50.0,40.0,cippi03,PGQVY99V,3936.0
2018-03-19 18:29:00,125.0,45.0,80.0,Karma,2QJU2YY92,3933.0
2018-03-19 18:29:00,0.0,-40.0,40.0,prince,9C9VJLJC,3921.0
2018-03-19 18:29:00,0.0,-40.0,40.0,JoWood,2CGJVY0Q,3907.0
2018-03-19 18:29:00,40.0,0.0,40.0,Red,2CPR9L20,3904.0
2018-03-19 18:29:00,46.0,-34.0,80.0,Daddorix,RRJPLUVU,3877.0
2018-03-19 18:29:00,18.0,-62.0,80.0,siraxl,RR0RUV,3866.0
2018-03-19 18:29:00,11.0,-69.0,80.0,$imone04,PCGG9QLG,3837.0
2018-03-19 18:29:00,120.0,40.0,80.0,Lord Albert,2QPCJ9CV9,3804.0
2018-03-19 18:29:00,0.0,0.0,0.0,Porkys,LVGP9Q9G,3803.0
2018-03-19 18:29:00,36.0,-44.0,80.0,hdd Crew,J892LVVU,3793.0
2018-03-19 18:29:00,25.0,-15.0,40.0,ciupi,ULGLPPP9,3752.0
2018-03-19 18:29:00,56.0,16.0,40.0,Slang,JGR8Q9U,3695.0
2018-03-19 18:29:00,38.0,-2.0,40.0,ramelotto,2PQVUC0PV,3615.0
2018-03-19 18:57:00,123.0,43.0,80.0,Adrypok,20RVR029R,4527.0
2018-03-19 18:57:00,46.0,6.0,40.0,Shiuvan,22GQPCJJP,4475.0
2018-03-19 18:57:00,178.0,58.0,120.0,TheSonicSliver,9LG8QV2G,4410.0
2018-03-19 18:57:00,164.0,84.0,80.0,Eisenheim,80QQVCQ8G,4390.0
2018-03-19 18:57:00,296.0,216.0,80.0,Nakakata,8G2JCQ0Q2,4354.0
2018-03-19 18:57:00,26.0,-54.0,80.0,Oliver,99888JG,4320.0
2018-03-19 18:57:00,83.0,3.0,80.0,Xernakam,Y2UV98Y0,4315.0
2018-03-19 18:57:00,34.0,-46.0,80.0,AndreQuadros,2P92YJC,4294.0
2018-03-19 18:57:00,67.0,-13.0,80.0,Asgarabaddad,PQ0LL9Y2,4261.0
2018-03-19 18:57:00,108.0,28.0,80.0,pacheko,UYC0QU8,4257.0
2018-03-19 18:57:00,90.0,-30.0,120.0,Skoy,8RLVV20PY,4254.0
2018-03-19 18:57:00,58.0,-22.0,80.0,Carlucciello,J0JV0C8,4241.0
2018-03-19 18:57:00,46.0,-34.0,80.0,El Mariachi,RUJL8R9Y,4183.0
2018-03-19 18:57:00,168.0,63.0,105.0,mitch,GUG2QYPY,4163.0
2018-03-19 18:57:00,119.0,39.0,80.0,Rixy,LGV2GR0P,4133.0
2018-03-19 18:57:00,10.0,-30.0,40.0,Raf ó Pipistrel,PQ2LULU,4123.0
2018-03-19 18:57:00,0.0,0.0,0.0,eiirp,GU8YYUPL,4086.0
2018-03-19 18:57:00,107.0,-13.0,120.0,ninonà,LJ2P2UJQ,4069.0
2018-03-19 18:57:00,20.0,-20.0,40.0,PEKKATORE,89YRQ9R0P,4069.0
2018-03-19 18:57:00,68.0,28.0,40.0,.:*AduVaN4Ik*:.,2PYJLLCU,4067.0
2018-03-19 18:57:00,70.0,-10.0,80.0,maurito,2V98CPRV,4066.0
2018-03-19 18:57:00,26.0,-14.0,40.0,cartero,LQ2U2V2Y,4066.0
2018-03-19 18:57:00,0.0,0.0,0.0,Massi,2Q90G92R,4065.0
2018-03-19 18:57:00,54.0,-26.0,80.0,dani11cali,9JUUVUL2,4058.0
2018-03-19 18:57:00,30.0,-40.0,70.0,peppebusa,L0800PY9,4055.0
